KlasseMerkmal_Nr;Klasse_ID;Merkmal_ID;Einheit_ID;Sortier_Nr;Mussmerkmal;Klassifikationssystem_ID
1;AAA000c004;AAA002f001;AAA001u001;1;TRUE;pc-6.0
2;AAA000c004;AAD148f001;;2;TRUE;pc-6.0
3;AAA000c004;AAD149f001;;3;TRUE;pc-6.0
4;AAA000c004;AAD146f001;AAA003u001;4;TRUE;pc-6.0
5;AAA000c004;AAD147f001;AAA003u001;5;TRUE;pc-6.0
6;AAA000c004;AAB322f001;;6;TRUE;pc-6.0
7;AAA000c004;AAD139f001;;7;TRUE;pc-6.0
8;AAA000c004;AAD140f001;;8;TRUE;pc-6.0
9;AAA000c004;AAD144f001;;9;FALSE;pc-6.0
10;AAA000c004;AAA000f001;;10;TRUE;pc-6.0
11;AAA000c004;AAA003f001;AAA002u001;11;TRUE;pc-6.0
12;AAA002c003;AAA002f001;AAA001u001;1;TRUE;pc-6.0
13;AAA002c003;AAD146f001;AAA003u001;2;TRUE;pc-6.0
14;AAA002c003;AAD147f001;AAA003u001;3;TRUE;pc-6.0
15;AAA002c003;AAB322f001;;4;TRUE;pc-6.0
16;AAA002c003;AAD139f001;;5;TRUE;pc-6.0
17;AAA002c003;AAD140f001;;6;TRUE;pc-6.0
18;AAA002c003;AAD144f001;;7;FALSE;pc-6.0
19;AAA002c003;AAA000f001;;8;TRUE;pc-6.0
20;AAA002c003;AAA003f001;AAA002u001;9;TRUE;pc-6.0
21;AAA004c004;AAA702f001;;1;TRUE;pc-6.0
22;AAA004c004;AAA002f001;AAA001u001;2;TRUE;pc-6.0
23;AAA004c004;AAB322f001;;3;TRUE;pc-6.0
24;AAA004c004;AAD139f001;;4;TRUE;pc-6.0
25;AAA004c004;AAA833f001;;5;TRUE;pc-6.0
26;AAA004c004;AAD140f001;;6;TRUE;pc-6.0
27;AAA004c004;AAD144f001;;7;TRUE;pc-6.0
28;AAA004c004;AAA000f001;;8;TRUE;pc-6.0
29;AAA004c004;AAB181f001;;9;FALSE;pc-6.0
30;AAA004c004;AAA003f001;AAA002u001;10;TRUE;pc-6.0
31;AAA005c004;AAA702f001;;1;TRUE;pc-6.0
32;AAA005c004;AAA002f001;AAA001u001;2;TRUE;pc-6.0
33;AAA005c004;AAB322f001;;3;TRUE;pc-6.0
34;AAA005c004;AAD139f001;;4;TRUE;pc-6.0
35;AAA005c004;AAA833f001;;5;TRUE;pc-6.0
36;AAA005c004;AAD140f001;;6;TRUE;pc-6.0
37;AAA005c004;AAD144f001;;7;FALSE;pc-6.0
38;AAA005c004;AAA000f001;;8;TRUE;pc-6.0
39;AAA005c004;AAB181f001;;9;FALSE;pc-6.0
40;AAA005c004;AAA003f001;AAA002u001;10;TRUE;pc-6.0
41;AAA010c003;AAA702f001;;1;TRUE;pc-6.0
42;AAA010c003;AAA002f001;AAA001u001;2;TRUE;pc-6.0
43;AAA010c003;AAB322f001;;3;TRUE;pc-6.0
44;AAA010c003;AAD139f001;;4;TRUE;pc-6.0
45;AAA010c003;AAA833f001;;5;TRUE;pc-6.0
46;AAA010c003;AAD144f001;;6;FALSE;pc-6.0
47;AAA010c003;AAA000f001;;7;TRUE;pc-6.0
48;AAA010c003;AAB181f001;;8;FALSE;pc-6.0
49;AAA010c003;AAA003f001;AAA002u001;9;TRUE;pc-6.0
50;AAA017c016;AAA019f001;;1;TRUE;pc-6.0
51;AAA017c016;AAA026f001;;2;TRUE;pc-6.0
52;AAA017c016;AAA025f001;AAA001u001;3;TRUE;pc-6.0
53;AAA017c016;AAA024f001;AAA001u001;4;TRUE;pc-6.0
54;AAA017c016;AAA605f001;AAA013u001;5;FALSE;pc-6.0
55;AAA018c002;AAA606f001;AAA013u001;1;FALSE;pc-6.0
56;AAA018c002;AAA605f001;AAA013u001;2;FALSE;pc-6.0
57;AAA018c002;AAA028f001;;3;TRUE;pc-6.0
58;AAA018c002;AAA029f001;;4;TRUE;pc-6.0
59;AAA018c002;AAA032f001;AAA001u001;5;TRUE;pc-6.0
60;AAA018c002;AAA030f001;AAA001u001;6;TRUE;pc-6.0
61;AAA018c002;AAA031f001;AAA001u001;7;TRUE;pc-6.0
62;AAA019c023;AAA606f001;AAA013u001;1;FALSE;pc-6.0
63;AAA019c023;AAA605f001;AAA013u001;2;FALSE;pc-6.0
64;AAA019c023;AAA028f001;;3;TRUE;pc-6.0
65;AAA019c023;AAA029f001;;4;TRUE;pc-6.0
66;AAA019c023;AAA024f001;AAA001u001;5;FALSE;pc-6.0
67;AAA019c023;AAA025f001;AAA001u001;6;TRUE;pc-6.0
68;AAA019c023;AAA019f001;;7;TRUE;pc-6.0
69;AAA019c023;AAA026f001;;8;TRUE;pc-6.0
70;AAA019c023;AAA033f001;;9;TRUE;pc-6.0
71;AAA020c006;AAA605f001;AAA013u001;1;FALSE;pc-6.0
72;AAA020c006;AAA028f001;;2;TRUE;pc-6.0
73;AAA020c006;AAA029f001;;3;TRUE;pc-6.0
74;AAA020c006;AAA025f001;AAA001u001;4;TRUE;pc-6.0
75;AAA020c006;AAA033f001;;5;TRUE;pc-6.0
76;AAA020c006;AAA035f001;;6;TRUE;pc-6.0
77;AAA022c006;AAA025f001;AAA001u001;1;TRUE;pc-6.0
78;AAA022c006;AAB597f001;AAA008u001;2;FALSE;pc-6.0
79;AAA022c006;AAA038f001;;3;TRUE;pc-6.0
80;AAA022c006;AAA030f001;AAA001u001;4;TRUE;pc-6.0
81;AAA023c028;AAA028f001;;1;TRUE;pc-6.0
82;AAA023c028;AAA029f001;;2;FALSE;pc-6.0
83;AAA023c028;AAA025f001;AAA001u001;3;TRUE;pc-6.0
84;AAA023c028;AAA041f001;;4;TRUE;pc-6.0
85;AAA023c028;AAA039f001;;5;FALSE;pc-6.0
86;AAA023c028;EAA980f001;;6;FALSE;pc-6.0
87;AAA024c004;AAA025f001;AAA001u001;1;TRUE;pc-6.0
88;AAA024c004;AAA030f001;AAA001u001;2;FALSE;pc-6.0
89;AAA024c004;AAB597f001;AAA008u001;3;FALSE;pc-6.0
90;AAA025c003;AAA028f001;;1;TRUE;pc-6.0
91;AAA025c003;AAA029f001;;2;FALSE;pc-6.0
92;AAA025c003;AAA019f001;;3;TRUE;pc-6.0
93;AAA025c003;AAA002f001;AAA001u001;4;TRUE;pc-6.0
94;AAA025c003;AAA031f001;AAA001u001;5;TRUE;pc-6.0
95;AAA025c003;AAA040f001;AAA001u001;6;TRUE;pc-6.0
96;AAA026c013;AAA028f001;;1;TRUE;pc-6.0
97;AAA026c013;AAA029f001;;2;TRUE;pc-6.0
98;AAA026c013;AAA041f001;;3;TRUE;pc-6.0
99;AAA026c013;AAA042f001;;4;FALSE;pc-6.0
100;AAA026c013;AAA002f001;AAA001u001;5;FALSE;pc-6.0
101;AAA026c013;AAA040f001;AAA001u001;6;TRUE;pc-6.0
102;AAA026c013;AAC510f001;AAA001u001;7;TRUE;pc-6.0
103;AAA026c013;AAA541f001;;8;TRUE;pc-6.0
104;AAA027c019;AAA028f001;;1;TRUE;pc-6.0
105;AAA027c019;AAA029f001;;2;TRUE;pc-6.0
106;AAA027c019;AAA019f001;;3;TRUE;pc-6.0
107;AAA027c019;AAA041f001;;4;TRUE;pc-6.0
108;AAA027c019;AAA042f001;;5;FALSE;pc-6.0
109;AAA027c019;AAA239f001;;6;FALSE;pc-6.0
110;AAA027c019;AAA002f001;AAA001u001;7;FALSE;pc-6.0
111;AAA027c019;AAA040f001;AAA001u001;8;FALSE;pc-6.0
112;AAA027c019;AAA032f001;AAA001u001;9;FALSE;pc-6.0
113;AAA027c019;EAC340f001;;10;TRUE;pc-6.0
114;AAA027c019;EAC341f001;;11;TRUE;pc-6.0
115;AAA027c019;EAC352f001;;12;TRUE;pc-6.0
116;AAA028c010;AAA028f001;;1;TRUE;pc-6.0
117;AAA028c010;AAA605f001;AAA013u001;2;FALSE;pc-6.0
118;AAA028c010;AAA029f001;;3;TRUE;pc-6.0
119;AAA028c010;AAA025f001;AAA001u001;4;FALSE;pc-6.0
120;AAA028c010;AAA024f001;AAA001u001;5;FALSE;pc-6.0
121;AAA028c010;AAA040f001;AAA001u001;6;TRUE;pc-6.0
122;AAA028c010;AAA030f001;AAA001u001;7;TRUE;pc-6.0
123;AAA031c098;AAA030f001;AAA001u001;1;FALSE;pc-6.0
124;AAA031c098;AAA607f001;;2;TRUE;pc-6.0
125;AAA031c098;AAA028f001;;3;TRUE;pc-6.0
126;AAA031c098;AAA045f001;AAA013u001;4;FALSE;pc-6.0
127;AAA031c098;AAA044f001;AAA001u001;5;TRUE;pc-6.0
128;AAA031c098;AAC889f001;AAA001u001;6;TRUE;pc-6.0
129;AAA031c098;AAA241f001;;7;FALSE;pc-6.0
130;AAA031c098;EAA981f001;;8;FALSE;pc-6.0
131;AAA032c025;AAA028f001;;1;TRUE;pc-6.0
132;AAA032c025;AAA019f001;;2;TRUE;pc-6.0
133;AAA032c025;AAA033f001;;3;TRUE;pc-6.0
134;AAA032c025;AAA025f001;AAA001u001;4;TRUE;pc-6.0
135;AAA032c025;AAA605f001;AAA013u001;5;FALSE;pc-6.0
136;AAA032c025;AAB211f001;;6;TRUE;pc-6.0
137;AAA032c025;EAA982f001;AAA001u001;7;FALSE;pc-6.0
138;AAA033c002;AAA046f001;;1;TRUE;pc-6.0
139;AAA033c002;AAA047f001;AAA002u001;2;TRUE;pc-6.0
140;AAA034c003;AAA047f001;AAA002u001;1;TRUE;pc-6.0
141;AAA034c003;AAA050f001;;2;TRUE;pc-6.0
142;AAA034c003;AAA048f001;;3;TRUE;pc-6.0
143;AAA035c002;AAA048f001;;1;TRUE;pc-6.0
144;AAA035c002;AAA002f001;AAA001u001;2;TRUE;pc-6.0
145;AAA035c002;AAA040f001;AAA001u001;3;TRUE;pc-6.0
146;AAA035c002;AAA031f001;AAA001u001;4;TRUE;pc-6.0
147;AAA036c064;AAA028f001;;1;TRUE;pc-6.0
148;AAA036c064;AAA019f001;;2;TRUE;pc-6.0
149;AAA036c064;AAA025f001;AAA001u001;3;TRUE;pc-6.0
150;AAA036c064;AAA026f001;;4;TRUE;pc-6.0
151;AAA036c064;AAA033f001;;5;TRUE;pc-6.0
152;AAA036c064;AAA040f001;AAA001u001;6;FALSE;pc-6.0
153;AAA036c064;AAA241f001;;7;TRUE;pc-6.0
154;AAA036c064;AAA605f001;AAA013u001;8;FALSE;pc-6.0
155;AAA036c064;AAB211f001;;9;TRUE;pc-6.0
156;AAA036c064;EAA983f001;;10;FALSE;pc-6.0
157;AAA037c003;AAA028f001;;1;TRUE;pc-6.0
158;AAA037c003;AAA178f001;AAA001u001;2;TRUE;pc-6.0
159;AAA037c003;AAA030f001;AAA001u001;3;TRUE;pc-6.0
160;AAA037c003;AAA284f001;AAA001u001;4;TRUE;pc-6.0
161;AAA037c003;AAA051f001;;5;TRUE;pc-6.0
162;AAA037c003;AAA608f001;;6;TRUE;pc-6.0
163;AAA037c003;AAA029f001;;7;TRUE;pc-6.0
164;AAA038c003;AAA032f001;AAA001u001;1;TRUE;pc-6.0
165;AAA038c003;AAA541f001;;2;FALSE;pc-6.0
166;AAA038c003;AAA752f001;AAA001u001;3;TRUE;pc-6.0
167;AAA038c003;AAA702f001;;4;TRUE;pc-6.0
168;AAA038c003;AAA000f001;;5;TRUE;pc-6.0
169;AAA111c002;AAA541f001;;1;FALSE;pc-6.0
170;AAA111c002;AAA179f001;;2;FALSE;pc-6.0
171;AAA111c002;AAA282f001;AAA001u001;3;FALSE;pc-6.0
172;AAA111c002;AAA175f001;;4;TRUE;pc-6.0
173;AAA111c002;AAA757f001;;5;FALSE;pc-6.0
174;AAA111c002;AAA151f001;AAA001u001;6;TRUE;pc-6.0
175;AAA111c002;AAA152f001;AAA001u001;7;TRUE;pc-6.0
176;AAA111c002;AAA000f001;;8;FALSE;pc-6.0
177;AAA112c003;AAA282f001;AAA001u001;1;TRUE;pc-6.0
178;AAA112c003;AAA180f001;;2;TRUE;pc-6.0
179;AAA112c003;AAB222f001;;3;TRUE;pc-6.0
180;AAA112c003;AAA181f001;;4;TRUE;pc-6.0
181;AAA112c003;AAA152f001;AAA001u001;5;TRUE;pc-6.0
182;AAA112c003;AAA151f001;AAA001u001;6;TRUE;pc-6.0
183;AAA112c003;AAA000f001;;7;TRUE;pc-6.0
184;AAA112c003;AAA179f001;;8;TRUE;pc-6.0
185;AAA112c003;AAA175f001;;9;TRUE;pc-6.0
186;AAA113c003;AAA152f001;AAA001u001;1;TRUE;pc-6.0
187;AAA113c003;AAA151f001;AAA001u001;2;TRUE;pc-6.0
188;AAA113c003;AAA175f001;;3;TRUE;pc-6.0
189;AAA113c003;AAA177f001;;4;TRUE;pc-6.0
190;AAA113c003;AAA180f001;;5;TRUE;pc-6.0
191;AAA113c003;AAA183f001;;6;TRUE;pc-6.0
192;AAA113c003;AAA179f001;;7;TRUE;pc-6.0
193;AAA113c003;AAA282f001;AAA001u001;8;TRUE;pc-6.0
194;AAA113c003;AAA182f001;;9;TRUE;pc-6.0
195;AAA113c003;AAA000f001;;10;FALSE;pc-6.0
196;AAA114c004;AAA000f001;;1;TRUE;pc-6.0
197;AAA114c004;AAB222f001;;2;TRUE;pc-6.0
198;AAA114c004;AAA282f001;AAA001u001;3;TRUE;pc-6.0
199;AAA114c004;AAA192f001;;4;TRUE;pc-6.0
200;AAA114c004;AAA152f001;AAA001u001;5;TRUE;pc-6.0
201;AAA114c004;AAA151f001;AAA001u001;6;TRUE;pc-6.0
202;AAA114c004;AAC582f001;;7;TRUE;pc-6.0
203;AAA115c004;AAA000f001;;1;TRUE;pc-6.0
204;AAA115c004;AAB222f001;;2;TRUE;pc-6.0
205;AAA115c004;AAC583f001;;3;TRUE;pc-6.0
206;AAA115c004;AAA282f001;AAA001u001;4;TRUE;pc-6.0
207;AAA115c004;AAA152f001;AAA001u001;5;TRUE;pc-6.0
208;AAA115c004;AAA151f001;AAA001u001;6;TRUE;pc-6.0
209;AAA115c004;AAC582f001;;7;TRUE;pc-6.0
210;AAA116c004;AAA000f001;;1;FALSE;pc-6.0
211;AAA116c004;AAA282f001;AAA001u001;2;FALSE;pc-6.0
212;AAA116c004;AAA152f001;AAA001u001;3;FALSE;pc-6.0
213;AAA116c004;AAA151f001;AAA001u001;4;FALSE;pc-6.0
214;AAA116c004;AAC582f001;;5;FALSE;pc-6.0
215;AAA116c004;AAA185f001;;6;FALSE;pc-6.0
216;AAA116c004;AAA702f001;;7;TRUE;pc-6.0
217;AAA117c004;AAA188f001;;1;FALSE;pc-6.0
218;AAA117c004;AAA702f001;;2;TRUE;pc-6.0
219;AAA117c004;AAB597f001;AAA008u001;3;FALSE;pc-6.0
220;AAA117c004;AAA179f001;;4;FALSE;pc-6.0
221;AAA117c004;AAA288f001;;5;FALSE;pc-6.0
222;AAA117c004;AAA002f001;AAA001u001;6;FALSE;pc-6.0
223;AAA117c004;AAA187f001;;7;FALSE;pc-6.0
224;AAA117c004;AAC582f001;;8;FALSE;pc-6.0
225;AAA117c004;AAA189f001;;9;FALSE;pc-6.0
226;AAA117c004;AAA186f001;;10;FALSE;pc-6.0
227;AAA117c004;AAA000f001;;11;FALSE;pc-6.0
228;AAA119c003;AAA191f001;;1;TRUE;pc-6.0
229;AAA119c003;AAA201f001;AAA001u001;2;TRUE;pc-6.0
230;AAA119c003;AAA198f001;AAA001u001;3;TRUE;pc-6.0
231;AAA119c003;AAA202f001;AAA001u001;4;TRUE;pc-6.0
232;AAA119c003;AAA190f001;AAA001u001;5;TRUE;pc-6.0
233;AAA119c003;AAA192f001;;6;TRUE;pc-6.0
234;AAA119c003;AAB597f001;AAA008u001;7;TRUE;pc-6.0
235;AAA119c003;AAA000f001;;8;TRUE;pc-6.0
236;AAA119c003;AAA702f001;;9;TRUE;pc-6.0
237;AAA120c003;AAA198f001;AAA001u001;1;TRUE;pc-6.0
238;AAA120c003;AAA192f001;;2;TRUE;pc-6.0
239;AAA120c003;AAA000f001;;3;TRUE;pc-6.0
240;AAA120c003;AAB597f001;AAA008u001;4;TRUE;pc-6.0
241;AAA120c003;AAA191f001;;5;TRUE;pc-6.0
242;AAA120c003;AAA032f001;AAA001u001;6;TRUE;pc-6.0
243;AAA120c003;AAA190f001;AAA001u001;7;TRUE;pc-6.0
244;AAA121c003;AAA000f001;;1;TRUE;pc-6.0
245;AAA121c003;AAA035f001;;2;TRUE;pc-6.0
246;AAA121c003;AAA547f001;AAA046u001;3;TRUE;pc-6.0
247;AAA121c003;AAA002f001;AAA001u001;4;TRUE;pc-6.0
248;AAA121c003;AAA545f001;AAA001u001;5;TRUE;pc-6.0
249;AAA121c003;AAA032f001;AAA001u001;6;TRUE;pc-6.0
250;AAA121c003;AAA541f001;;7;TRUE;pc-6.0
251;AAA121c003;AAA192f001;;8;TRUE;pc-6.0
252;AAA121c003;AAA026f001;;9;TRUE;pc-6.0
253;AAA121c003;AAA019f001;;10;TRUE;pc-6.0
254;AAA121c003;AAA194f001;;11;TRUE;pc-6.0
255;AAA121c003;AAA193f001;AAA017u001;12;TRUE;pc-6.0
256;AAA121c003;AAA147f001;AAA001u001;13;TRUE;pc-6.0
257;AAA121c003;AAA195f001;;14;TRUE;pc-6.0
258;AAA122c003;AAA032f001;AAA001u001;1;TRUE;pc-6.0
259;AAA122c003;AAA175f001;;2;TRUE;pc-6.0
260;AAA122c003;AAA002f001;AAA001u001;3;TRUE;pc-6.0
261;AAA122c003;AAA546f001;;4;TRUE;pc-6.0
262;AAA122c003;AAA702f001;;5;TRUE;pc-6.0
263;AAA123c002;AAB223f001;;1;TRUE;pc-6.0
264;AAA123c002;AAA026f001;;2;TRUE;pc-6.0
265;AAA123c002;AAB222f001;;3;TRUE;pc-6.0
266;AAA123c002;EAB011f001;;4;FALSE;pc-6.0
267;AAA123c002;AAA003f001;AAA009u001;5;TRUE;pc-6.0
268;AAA123c002;AAA035f001;;6;TRUE;pc-6.0
269;AAA124c003;AAA208f001;AAA001u001;1;TRUE;pc-6.0
270;AAA124c003;AAA525f001;AAA001u001;2;TRUE;pc-6.0
271;AAA124c003;AAA350f001;AAA038u001;3;TRUE;pc-6.0
272;AAA125c002;AAA196f001;;1;FALSE;pc-6.0
273;AAA126c002;AAB116f001;;1;TRUE;pc-6.0
274;AAA126c002;AAA000f001;;2;TRUE;pc-6.0
275;AAA126c002;AAB597f001;AAA008u001;3;TRUE;pc-6.0
276;AAA127c003;AAA000f001;;1;FALSE;pc-6.0
277;AAA127c003;AAA202f001;AAA001u001;2;FALSE;pc-6.0
278;AAA127c003;AAB597f001;AAA008u001;3;FALSE;pc-6.0
279;AAA127c003;AAA201f001;AAA001u001;4;FALSE;pc-6.0
280;AAA127c003;AAA191f001;;5;FALSE;pc-6.0
281;AAA127c003;AAA192f001;;6;FALSE;pc-6.0
282;AAA127c003;AAA190f001;AAA001u001;7;FALSE;pc-6.0
283;AAA127c003;AAA198f001;AAA001u001;8;FALSE;pc-6.0
284;AAA127c003;AAA702f001;;9;TRUE;pc-6.0
285;AAA128c003;AAA753f001;AAA001u001;1;TRUE;pc-6.0
286;AAA129c002;AAA294f001;AAA001u001;1;TRUE;pc-6.0
287;AAA129c002;AAA702f001;;2;TRUE;pc-6.0
288;AAA129c002;AAA000f001;;3;TRUE;pc-6.0
289;AAA130c003;AAA000f001;;1;TRUE;pc-6.0
290;AAA130c003;AAA702f001;;2;TRUE;pc-6.0
291;AAA130c003;AAA752f001;AAA001u001;3;TRUE;pc-6.0
292;AAA130c003;AAA541f001;;4;FALSE;pc-6.0
293;AAA130c003;AAA032f001;AAA001u001;5;TRUE;pc-6.0
294;AAA131c002;AAA000f001;;1;FALSE;pc-6.0
295;AAA131c002;AAA198f001;AAA001u001;2;FALSE;pc-6.0
296;AAA131c002;AAA702f001;;3;TRUE;pc-6.0
297;AAA132c003;AAB604f001;AAA001u001;1;TRUE;pc-6.0
298;AAA132c003;AAA541f001;;2;FALSE;pc-6.0
299;AAA132c003;AAA702f001;;3;TRUE;pc-6.0
300;AAA132c003;AAA000f001;;4;TRUE;pc-6.0
301;AAA133c002;AAA541f001;;1;FALSE;pc-6.0
302;AAA133c002;AAA748f001;AAA001u001;2;TRUE;pc-6.0
303;AAA133c002;AAA702f001;;3;FALSE;pc-6.0
304;AAA133c002;AAA000f001;;4;FALSE;pc-6.0
305;AAA134c003;AAA345f001;AAA001u001;1;FALSE;pc-6.0
306;AAA134c003;AAA541f001;;2;FALSE;pc-6.0
307;AAA134c003;AAB112f001;;3;TRUE;pc-6.0
308;AAA134c003;AAC575f001;;4;TRUE;pc-6.0
309;AAA135c003;AAA000f001;;1;FALSE;pc-6.0
310;AAA135c003;AAA702f001;;2;TRUE;pc-6.0
311;AAA135c003;AAA345f001;AAA001u001;3;TRUE;pc-6.0
312;AAA135c003;AAA541f001;;4;FALSE;pc-6.0
313;AAA136c003;AAA201f001;AAA001u001;1;TRUE;pc-6.0
314;AAA136c003;AAA202f001;AAA001u001;2;TRUE;pc-6.0
315;AAA136c003;AAA200f001;;3;TRUE;pc-6.0
316;AAA136c003;AAB597f001;AAA008u001;4;TRUE;pc-6.0
317;AAA136c003;AAA000f001;;5;TRUE;pc-6.0
318;AAA136c003;AAA190f001;AAA001u001;6;TRUE;pc-6.0
319;AAA136c003;AAA198f001;AAA001u001;7;TRUE;pc-6.0
320;AAA136c003;AAA192f001;;8;TRUE;pc-6.0
321;AAA137c002;AAB117f001;;1;TRUE;pc-6.0
322;AAA137c002;AAA000f001;;2;FALSE;pc-6.0
323;AAA137c002;AAA754f001;AAA001u001;3;TRUE;pc-6.0
324;AAA137c002;AAA282f001;AAA001u001;4;TRUE;pc-6.0
325;AAA138c003;AAA541f001;;1;TRUE;pc-6.0
326;AAA138c003;AAA294f001;AAA001u001;2;TRUE;pc-6.0
327;AAA138c003;AAA702f001;;3;TRUE;pc-6.0
328;AAA138c003;AAA000f001;;4;FALSE;pc-6.0
329;AAA139c003;AAA000f001;;1;FALSE;pc-6.0
330;AAA139c003;AAA198f001;AAA001u001;2;FALSE;pc-6.0
331;AAA139c003;AAA190f001;AAA001u001;3;FALSE;pc-6.0
332;AAA139c003;AAA202f001;AAA001u001;4;FALSE;pc-6.0
333;AAA139c003;AAA201f001;AAA001u001;5;FALSE;pc-6.0
334;AAA139c003;AAB597f001;AAA008u001;6;FALSE;pc-6.0
335;AAA139c003;AAA702f001;;7;TRUE;pc-6.0
336;AAA139c003;AAA203f001;AAA001u001;8;FALSE;pc-6.0
337;AAA139c003;AAA207f001;;9;FALSE;pc-6.0
338;AAA140c002;AAB111f001;;1;TRUE;pc-6.0
339;AAA140c002;AAA748f001;AAA001u001;2;TRUE;pc-6.0
340;AAA141c003;AAA208f001;AAA001u001;1;FALSE;pc-6.0
341;AAA141c003;AAA748f001;AAA001u001;2;TRUE;pc-6.0
342;AAA142c003;AAA000f001;;1;FALSE;pc-6.0
343;AAA142c003;AAA190f001;AAA001u001;2;TRUE;pc-6.0
344;AAA142c003;AAA753f001;AAA001u001;3;TRUE;pc-6.0
345;AAA143c003;AAA753f001;AAA001u001;1;TRUE;pc-6.0
346;AAA143c003;AAA190f001;AAA001u001;2;TRUE;pc-6.0
347;AAA143c003;AAA198f001;AAA001u001;3;FALSE;pc-6.0
348;AAA143c003;AAA000f001;;4;FALSE;pc-6.0
349;AAA144c004;AAA030f001;AAA001u001;1;TRUE;pc-6.0
350;AAA144c004;AAA211f001;AAA001u001;2;TRUE;pc-6.0
351;AAA144c004;AAA210f001;;3;TRUE;pc-6.0
352;AAA144c004;AAA209f001;AAA001u001;4;TRUE;pc-6.0
353;AAA144c004;AAA212f001;AAA013u001;5;TRUE;pc-6.0
354;AAA144c004;AAA213f001;AAA001u001;6;TRUE;pc-6.0
355;AAA145c002;AAA000f001;;1;TRUE;pc-6.0
356;AAA145c002;AAA214f001;AAA001u001;2;TRUE;pc-6.0
357;AAA145c002;AAA215f001;AAA001u001;3;TRUE;pc-6.0
358;AAA145c002;AAA216f001;AAA001u001;4;TRUE;pc-6.0
359;AAA145c002;AAA218f001;;5;TRUE;pc-6.0
360;AAA145c002;AAA217f001;AAA001u001;6;TRUE;pc-6.0
361;AAA145c002;AAA152f001;AAA001u001;7;TRUE;pc-6.0
362;AAA145c002;AAA219f001;;8;TRUE;pc-6.0
363;AAA145c002;AAA220f001;;9;TRUE;pc-6.0
364;AAA146c002;AAA000f001;;1;TRUE;pc-6.0
365;AAA146c002;AAA214f001;AAA001u001;2;TRUE;pc-6.0
366;AAA146c002;AAA215f001;AAA001u001;3;TRUE;pc-6.0
367;AAA146c002;AAA216f001;AAA001u001;4;TRUE;pc-6.0
368;AAA146c002;AAA217f001;AAA001u001;5;TRUE;pc-6.0
369;AAA146c002;AAA152f001;AAA001u001;6;TRUE;pc-6.0
370;AAA146c002;AAA218f001;;7;TRUE;pc-6.0
371;AAA146c002;AAA219f001;;8;TRUE;pc-6.0
372;AAA146c002;AAA221f001;;9;TRUE;pc-6.0
373;AAA146c002;AAA222f001;AAA001u001;10;FALSE;pc-6.0
374;AAA146c002;AAA223f001;;11;FALSE;pc-6.0
375;AAA146c002;AAA224f001;AAA001u001;12;FALSE;pc-6.0
376;AAA146c002;AAA225f001;;13;FALSE;pc-6.0
377;AAA146c002;AAA227f001;;14;FALSE;pc-6.0
378;AAA147c002;AAA000f001;;1;TRUE;pc-6.0
379;AAA147c002;AAA214f001;AAA001u001;2;TRUE;pc-6.0
380;AAA147c002;AAA215f001;AAA001u001;3;TRUE;pc-6.0
381;AAA147c002;AAA217f001;AAA001u001;4;TRUE;pc-6.0
382;AAA147c002;AAA216f001;AAA001u001;5;TRUE;pc-6.0
383;AAA147c002;AAA152f001;AAA001u001;6;TRUE;pc-6.0
384;AAA147c002;AAA218f001;;7;TRUE;pc-6.0
385;AAA147c002;AAA226f001;AAA001u001;8;TRUE;pc-6.0
386;AAA147c002;AAA219f001;;9;TRUE;pc-6.0
387;AAA148c002;AAA219f001;;1;TRUE;pc-6.0
388;AAA148c002;AAA000f001;;2;TRUE;pc-6.0
389;AAA148c002;AAA218f001;;3;TRUE;pc-6.0
390;AAA148c002;AAA217f001;AAA001u001;4;TRUE;pc-6.0
391;AAA148c002;AAA214f001;AAA001u001;5;TRUE;pc-6.0
392;AAA148c002;AAA216f001;AAA001u001;6;TRUE;pc-6.0
393;AAA148c002;AAA152f001;AAA001u001;7;TRUE;pc-6.0
394;AAA148c002;AAA215f001;AAA001u001;8;TRUE;pc-6.0
395;AAA149c002;AAA000f001;;1;TRUE;pc-6.0
396;AAA149c002;AAA218f001;;2;TRUE;pc-6.0
397;AAA149c002;AAA214f001;AAA001u001;3;TRUE;pc-6.0
398;AAA149c002;AAA216f001;AAA001u001;4;TRUE;pc-6.0
399;AAA149c002;AAA215f001;AAA001u001;5;TRUE;pc-6.0
400;AAA149c002;AAA222f001;AAA001u001;6;TRUE;pc-6.0
401;AAA149c002;AAB597f001;AAA008u001;7;TRUE;pc-6.0
402;AAA149c002;AAA152f001;AAA001u001;8;TRUE;pc-6.0
403;AAA149c002;AAA228f001;;9;TRUE;pc-6.0
404;AAA149c002;AAA219f001;;10;FALSE;pc-6.0
405;AAA149c002;AAA229f001;AAA012u001;11;FALSE;pc-6.0
406;AAA149c002;AAA230f001;AAA032u001;12;FALSE;pc-6.0
407;AAA151c002;AAA214f001;AAA001u001;1;TRUE;pc-6.0
408;AAA151c002;AAA235f001;AAA001u001;2;TRUE;pc-6.0
409;AAA151c002;AAA216f001;AAA001u001;3;TRUE;pc-6.0
410;AAA151c002;AAA256f001;AAA001u001;4;TRUE;pc-6.0
411;AAA151c002;AAA000f001;;5;TRUE;pc-6.0
412;AAA151c002;AAA215f001;AAA001u001;6;TRUE;pc-6.0
