Klasse_ID;Parent_ID;Klassenbezeichnung;Hierarchieebene;Klassifikationssystem_ID
EAA034c023;EAA001h003;Höchstspannungskabel;3;pc-7.0
EAA274c002;EAA001h003;Hybridkabel;3;pc-7.0
EAA022c011;EAA001h003;Illuminationsleitung;3;pc-7.0
EAA008c033;EAA001h003;Installationsleitung;3;pc-7.0
EAA035c015;EAA001h003;Isolierte Freileitung;3;pc-7.0
EAB633c012;EAA001h003;Kabelführung für Schränke;3;pc-7.0
EAA006c018;EAA001h003;Koaxialkabel;3;pc-7.0
EAE039c001;EAA001h003;Konfektioniertes Datenkabel;3;pc-7.0
EAA010c016;EAA001h003;Lautsprecherleitung;3;pc-7.0
EAA031c007;EAA001h003;Leitung, textilumhüllt;3;pc-7.0
EAA023c032;EAA001h003;Leitungstrosse;3;pc-7.0
EAA011c021;EAA001h003;Leuchtröhrenleitung;3;pc-7.0
EAA007c024;EAA001h003;LWL-Kabel;3;pc-7.0
EAA036c025;EAA001h003;Mittelspannungskabel;3;pc-7.0
EAA026c021;EAA001h003;Pendelschnur;3;pc-7.0
EAA027c028;EAA001h003;Schiffs-Energiekabel;3;pc-7.0
EAA028c026;EAA001h003;Schiffs-Kommunikationskabel;3;pc-7.0
EAA014c016;EAA001h003;Schweißleitung;3;pc-7.0
EAA009c037;EAA001h003;Starkstromkabel;3;pc-7.0
EAA030c006;EAA001h003;Stegleitung;3;pc-7.0
EAA012c033;EAA001h003;Steuerleitung;3;pc-7.0
EAA019c037;EAA001h003;Telekommunikationskabel;3;pc-7.0
EAA024c031;EAA001h003;Thermoausgleichsleitung;3;pc-7.0
EAA013c021;EAA001h003;Wendelleitung;3;pc-7.0
EAD200c002;EAA001h003;Zubehör für Kabel/Leitung;3;pc-7.0
EAB749c005;AAC178h002;Kabelaufroller;2;pc-7.0
EAC802c001;AAC178h002;Kabelringabroller;2;pc-7.0
EAB555c036;AAC178h002;Kabeltrommel;2;pc-7.0
EAC803c001;AAC178h002;Kabeltrommelabroller;2;pc-7.0
EAD270c001;AAC178h002;Lenkrollen-Satz für Kabelabroller;2;pc-7.0
EAA002h003;AAC178h002;Leuchte;2;pc-7.0
EAA065c010;EAA002h003;Baustellenleuchte;3;pc-7.0
EAA073c059;EAA002h003;Bodeneinbauleuchte;3;pc-7.0
EAA275c079;EAA002h003;Decken- und Wandanbauleuchte;3;pc-7.0
EAA276c077;EAA002h003;Decken- und Wandeinbauleuchte;3;pc-7.0
EAA277c077;EAA002h003;Downlight;3;pc-7.0
EAA110c009;EAA002h003;Ex-Handleuchte;3;pc-7.0
EAA074c009;EAA002h003;Ex-Handscheinwerfer;3;pc-7.0
EAA278c016;EAA002h003;Ex-Leuchte Festmontage;3;pc-7.0
EAA048c018;EAA002h003;Ex-Leuchte mobil;3;pc-7.0
EAA103c019;EAA002h003;Ex-Not-/Hinweisleuchte;3;pc-7.0
EAA109c026;EAA002h003;Ex-Taschenleuchte;3;pc-7.0
EAA279c060;EAA002h003;Feuchtraumleuchte;3;pc-7.0
EAA107c043;EAA002h003;Geräteträger für Lichtbandsystem;3;pc-7.0
EAA044c010;EAA002h003;Gewindeglasleuchte;3;pc-7.0
EAA280c055;EAA002h003;Hallen-Reflektorleuchte;3;pc-7.0
EAA066c004;EAA002h003;Handleuchte;3;pc-7.0
EAA072c027;EAA002h003;Handscheinwerfer;3;pc-7.0
EAA281c012;EAA002h003;Hinweisleuchte;3;pc-7.0
EAA046c040;EAA002h003;Lichtleiste;3;pc-7.0
EAA051c055;EAA002h003;Lichtrohrsystem;3;pc-7.0
EAA068c008;EAA002h003;Lichtwellenleiter-Lichtsystem;3;pc-7.0
EAA067c009;EAA002h003;Maschinen- und Werkbankleuchte;3;pc-7.0
EAA042c011;EAA002h003;Nachtlicht;3;pc-7.0
EAA070c017;EAA002h003;Orientierungsleuchte;3;pc-7.0
EAA284c079;EAA002h003;Pendelleuchte;3;pc-7.0
EAA285c009;EAA002h003;Seilsystem;3;pc-7.0
EAA283c012;EAA002h003;Sicherheitsleuchte;3;pc-7.0
EAA059c052;EAA002h003;Stehleuchte;3;pc-7.0
EAA286c079;EAA002h003;Strahler/Scheinwerfer;3;pc-7.0
EAA041c015;EAA002h003;Straßen- und Platzleuchte;3;pc-7.0
EAA108c021;EAA002h003;Taschenleuchte;3;pc-7.0
EAA061c054;EAA002h003;Tischleuchte;3;pc-7.0
EAA114c019;EAA002h003;Tunnelleuchte;3;pc-7.0
EAA288c076;EAA002h003;Wandleuchte;3;pc-7.0
EAA060c024;EAA002h003;Wegeleuchte;3;pc-7.0
EAA003h002;AAC178h002;Leuchtmittel;2;pc-7.0
EAA130c017;EAA003h002;Allgebrauchsglühlampe Globeform;3;pc-7.0
EAA118c027;EAA003h002;Allgebrauchsglühlampe Kerzenform;3;pc-7.0
EAA124c024;EAA003h002;Allgebrauchsglühlampe mit Reflektor;3;pc-7.0
EAA115c020;EAA003h002;Allgebrauchsglühlampe Röhrenform;3;pc-7.0
EAA122c023;EAA003h002;Allgebrauchsglühlampe Standard;3;pc-7.0
EAA119c023;EAA003h002;Allgebrauchsglühlampe Tropfenform;3;pc-7.0
EAA120c017;EAA003h002;Allgebrauchsglühlampe verspiegelt;3;pc-7.0
EAA129c019;EAA003h002;Anzeige- und Signallampe;3;pc-7.0
EAA131c017;EAA003h002;Fahrzeuglampe;3;pc-7.0
EAC264c002;EAA003h002;Fahrzeuglampenset;3;pc-7.0
EAA367c007;EAA003h002;Flugfeldbefeuerungslampe;3;pc-7.0
EAA137c011;EAA003h002;Halogen-Metalldampflampe mit Reflektor;3;pc-7.0
EAA116c021;EAA003h002;Halogen-Metalldampflampe ohne Reflektor;3;pc-7.0
EAA128c020;EAA003h002;Hochvolt-Halogenlampe mit Reflektor;3;pc-7.0
EAA117c015;EAA003h002;Hochvolt-Halogenlampe ohne Reflektor;3;pc-7.0
EAA132c011;EAA003h002;Induktionslampe;3;pc-7.0
EAA133c016;EAA003h002;Kompaktleuchtstofflampe mit integriertem Vorschaltgerät;3;pc-7.0
EAA123c020;EAA003h002;Kompaktleuchtstofflampe ohne integriertes Vorschaltgerät;3;pc-7.0
EAA368c019;EAA003h002;LED-Lampe/Multi-LED;3;pc-7.0
EAA138c018;EAA003h002;LED-Modul;3;pc-7.0
EAA125c025;EAA003h002;Leuchtstofflampe;3;pc-7.0
EAA141c010;EAA003h002;Mischlicht-Lampe;3;pc-7.0
EAA135c013;EAA003h002;Natriumdampf-Hochdrucklampe;3;pc-7.0
EAA136c008;EAA003h002;Natriumdampf-Niederdrucklampe;3;pc-7.0
EAA369c011;EAA003h002;Neonlampe;3;pc-7.0
EAA126c020;EAA003h002;Niedervolt-Halogenlampe mit Reflektor;3;pc-7.0
EAA127c013;EAA003h002;Niedervolt-Halogenlampe ohne Reflektor;3;pc-7.0
EAA121c010;EAA003h002;Quecksilberdampf-Hochdrucklampe;3;pc-7.0
EAA139c020;EAA003h002;Single-LED;3;pc-7.0
EAA142c011;EAA003h002;Studio-, Projektions- und Fotolampe;3;pc-7.0
EAA134c008;EAA003h002;Verkehrssignallampe;3;pc-7.0
EAC774h001;AAC178h002;Lüftungssysteme;2;pc-7.0
EAA227c014;EAC774h001;Elektro-Lufterhitzer für Lüftungssysteme;3;pc-7.0
EAA212c015;EAC774h001;Gerätelüfter;3;pc-7.0
EAA229c024;EAC774h001;Gitter für Lüftungssysteme;3;pc-7.0
EAA221c034;EAC774h001;Klappe für Lüftungssysteme;3;pc-7.0
EAA272c022;EAC774h001;Lufteinlass/Luftauslass für Lüftungssysteme;3;pc-7.0
EAA200c014;EAC774h001;Luftfilter für Lüftungssysteme;3;pc-7.0
EAA214c007;EAC774h001;Lüftungssystem ohne Wärmerückgewinnung;3;pc-7.0
EAA228c007;EAC774h001;Schalldämpfer für Lüftungssysteme;3;pc-7.0
EAA983c002;EAC774h001;Volumenstromgeber;3;pc-7.0
EAA226c011;EAC774h001;Wasser-Lufterhitzer für Lüftungssysteme;3;pc-7.0
EAA270c015;EAC774h001;Zubehör für Lüftungssysteme;3;pc-7.0
EAA199c021;EAC774h001;Zuluftgerät;3;pc-7.0
EAA383h002;AAC178h002;Photovoltaik;2;pc-7.0
EAA370c009;EAA383h002;Photovoltaik-Dachbefestigung;3;pc-7.0
EAA371c002;EAA383h002;Photovoltaik-Datenlogger;3;pc-7.0
EAA372c007;EAA383h002;Photovoltaik-Großdisplay;3;pc-7.0
EAA373c014;EAA383h002;Photovoltaik-Inselwechselrichter;3;pc-7.0
EAA374c004;EAA383h002;Photovoltaik-Komplettpaket;3;pc-7.0
EAA375c010;EAA383h002;Photovoltaik-Laderegler;3;pc-7.0
EAA376c011;EAA383h002;Photovoltaik-Modul;3;pc-7.0
EAA377c009;EAA383h002;Photovoltaik-Montageprofil;3;pc-7.0
EAA378c009;EAA383h002;Photovoltaik-Montagesystem;3;pc-7.0
EAA379c010;EAA383h002;Photovoltaik-Netzwechselrichter;3;pc-7.0
EAA380c008;EAA383h002;Photovoltaik-Verbindungs- und Befestigungselement;3;pc-7.0
EAD352c001;AAC178h002;Plombe (Elektrotechnik);2;pc-7.0
EAC775h001;AAC178h002;Pumpen;2;pc-7.0
EAA204c025;EAC775h001;Pumpe;3;pc-7.0
EAA205c011;EAC775h001;Pumpenschacht-Behälter;3;pc-7.0
EAC300c002;AAC178h002;Relais;2;pc-7.0
EAC771h001;AAC178h002;Rollladenantriebe;2;pc-7.0
EAC205c013;EAC771h001;Abdeckrahmen für Rohrmotor;3;pc-7.0
EAA207c007;EAC771h001;Achtkantstahlwelle für Rohrmotoren;3;pc-7.0
EAB810c002;EAC771h001;Anschraublager für Rohrmotor;3;pc-7.0
EAB806c002;EAC771h001;Befestigungsfeder zur Befestigung an Welle;3;pc-7.0
EAB811c007;EAC771h001;Fertigkastenlager für Kugellager;3;pc-7.0
EAB805c005;EAC771h001;Gurtscheibe;3;pc-7.0
EAA202c011;EAC771h001;Gurtwickler;3;pc-7.0
EAB809c002;EAC771h001;Kugellagereinsatz für Kastenlager;3;pc-7.0
EAA203c012;EAC771h001;Rohrmotor;3;pc-7.0
EAA206c005;EAC771h001;Sonnen-/Dämmerungsmodul für Rollladenantrieb;3;pc-7.0
EAC204c002;EAC771h001;Steuerung für Rohrmotor;3;pc-7.0
EAB812c007;EAC771h001;Universalklemmverschluss für Rollladenprofil;3;pc-7.0
EAB808c002;EAC771h001;Walzenkapsel für Kastenlager;3;pc-7.0
EAB807c002;EAC771h001;Wellenbolzen für Achtkant-Stahlwelle;3;pc-7.0
EAC804h001;AAC178h002;Solarthermie;2;pc-7.0
EAC299c002;EAC804h001;Kollektor;3;pc-7.0
EAB001c002;EAC804h001;Solar-Ausdehnbehälter;3;pc-7.0
EAA381c008;EAC804h001;Solar-Batterie;3;pc-7.0
EAC275c002;EAC804h001;Solar-Kompaktinstallation;3;pc-7.0
EAC273c002;EAC804h001;Solar-Kompensator/-Wellschlauch;3;pc-7.0
EAC274c002;EAC804h001;Solar-Regelung;3;pc-7.0
EAA984c002;EAC804h001;Wärmeträgerkonzentrat für Solaranlagen;3;pc-7.0
EAC301c002;EAC804h001;Zubehör für Solarthermie;3;pc-7.0
EAC773h001;AAC178h002;Torantriebe;2;pc-7.0
EAA208c010;EAC773h001;Drehtorantrieb;3;pc-7.0
EAA271c015;EAC773h001;Fensteröffner;3;pc-7.0
EAB813c002;EAC773h001;Führungsschiene für Garagentorantrieb;3;pc-7.0
EAA201c007;EAC773h001;Garagentorantrieb;3;pc-7.0
EAC119c002;EAC773h001;Laufschieneneinheit für Garagentorantrieb;3;pc-7.0
EAA209c005;EAC773h001;Schiebetorantrieb;3;pc-7.0
EAB815c002;EAC773h001;Taster für Garagentor;3;pc-7.0
EAC772h001;AAC178h002;Ventilatoren;2;pc-7.0
EAE040c001;EAC772h001;Bodenventilator;3;pc-7.0
EAA198c011;EAC772h001;Decken- und Wandfächer;3;pc-7.0
EAA222c020;EAC772h001;Explosionsgeschützter Ventilator;3;pc-7.0
EAA211c029;EAC772h001;Fensterventilator;3;pc-7.0
EAA213c022;EAC772h001;Kleinraumventilator;3;pc-7.0
EAA223c010;EAC772h001;Montagematerial für Ventilatoren;3;pc-7.0
EAA933c002;EAC772h001;Turmventilator;3;pc-7.0
EAA219c017;EAC772h001;Umluftventilator;3;pc-7.0
EAA216c018;EAC772h001;Ventilator für Dacheinbau;3;pc-7.0
EAA210c017;EAC772h001;Ventilator für innenliegende Bäder und Küchen;3;pc-7.0
EAA217c017;EAC772h001;Ventilator für Kanaleinbau;3;pc-7.0
EAA215c018;EAC772h001;Ventilatorgehäuse;3;pc-7.0
EAA220c012;EAC772h001;Wandventilator für Industrie und Gewerbe;3;pc-7.0
EAB568h002;AAC178h002;Verbindungstechnik Isoliermaterial;2;pc-7.0
EAC673c048;EAB568h002;Aderendhülse;3;pc-7.0
EAC674c023;EAB568h002;Quetschkabelschuh für Cu-Leiter;3;pc-7.0
EAB569c006;EAB568h002;Schrumpfschlauchbox;3;pc-7.0
EAA696c016;EAB568h002;Sicherheitsbox für Steckverbindungen;3;pc-7.0
EAC672c040;EAB568h002;Wärmeschrumpfschlauch;3;pc-7.0
EAD189c001;EAB568h002;Zählertülle;3;pc-7.0
EAB793h003;AAC178h002;Zeitsteuerung und Uhr;2;pc-7.0
EAB794c026;EAB793h003;Zeitschaltuhr;3;pc-7.0
EAA005h002;AAC178h002;Zubehör für Leuchten;2;pc-7.0
EAA162c011;EAA005h002;Aufsteckreflektor für Energiesparlampe;3;pc-7.0
EAA176c029;EAA005h002;Beschriftung für Hausnummernleuchte;3;pc-7.0
EAF132c001;EAA005h002;Drahtseilabhängung;3;pc-7.0
EAA071c008;EAA005h002;Elektrische Einheit für Gasentladungslampe;3;pc-7.0
EAC779c001;EAA005h002;Elektrisches Zubehör für Leuchten;3;pc-7.0
EAA179c027;EAA005h002;Lampenfassung;3;pc-7.0
EAD343c001;EAA005h002;Lampenzieher;3;pc-7.0
EAA319c009;EAA005h002;Leuchteneinbaugehäuse;3;pc-7.0
EAA156c019;EAA005h002;Lichtmast;3;pc-7.0
EAC782c001;EAA005h002;Lichttechnisches Zubehör für Leuchten;3;pc-7.0
EAC780c001;EAA005h002;Mechanisches Zubehör für Leuchten;3;pc-7.0
EAA185c004;EAA005h002;Notlichtbaustein;3;pc-7.0
EAA069c007;EAA005h002;Piktogramm für Not-/Hinweisleuchte;3;pc-7.0
EAA045c046;EAA005h002;Stromschiene;3;pc-7.0
EAA170c038;EAA005h002;Tragschiene für Lichtbandsystem;3;pc-7.0
EAA366c008;EAA005h002;Überwachungseinrichtung für Notstromversorgung Leuchten;3;pc-7.0
EAA314c004;EAA005h002;Zubehör für Leuchteneinbaugehäuse;3;pc-7.0
EAC778c001;EAA005h002;Zubehör für Lichtmast;3;pc-7.0
EAD312c001;EAA005h002;Zubehör für Lichtschlauch/-band;3;pc-7.0
EAB044h002;;Fahrzeugtechnik;1;pc-7.0
EAD111h001;EAB044h002;Fahrrad;2;pc-7.0
EAD112c001;EAD111h001;Fahrradschloss;3;pc-7.0
EAD113h001;EAB044h002;Fahrzeugbatterie;2;pc-7.0
EAD195c001;EAD113h001;Zubehör für Fahrzeugbatterie;3;pc-7.0
EAB045h002;EAB044h002;Kraftfahrzeug;2;pc-7.0
EAF006c001;EAB045h002;Akku-Ladegerät Innenraum (Kfz);3;pc-7.0
EAB048c004;EAB045h002;Destilliertes Wasser (Kfz);3;pc-7.0
EAD141c001;EAB045h002;Ladungssicherung (Kfz);3;pc-7.0
EAB047c007;EAB045h002;Scheibenreiniger (Kfz);3;pc-7.0
EAA915c002;EAB045h002;Sortiment Stecksicherung (Kfz);3;pc-7.0
EAB046c009;EAB045h002;Starthilfekabel (Kfz);3;pc-7.0
EAB049c002;EAB045h002;Warndreieck;3;pc-7.0
EAA940h002;EAB044h002;Kraftstoffkanister;2;pc-7.0
EAA944c015;EAA940h002;Auslaufrohr für Kraftstoffkanister;3;pc-7.0
EAA941c015;EAA940h002;Benzinkanister;3;pc-7.0
EAA942c002;EAA940h002;Dichtung für Kraftstoffkanister;3;pc-7.0
EAA943c010;EAA940h002;Halterung für Kraftstoffkanister;3;pc-7.0
EAB875h002;;Garten- und Landschaftsbau;1;pc-7.0
EAB880h002;EAB875h002;Bewässerung;2;pc-7.0
EAC382c002;EAB880h002;2-Wege-Verteiler (Bewässerung);3;pc-7.0
EAB617c002;EAB880h002;Außenwandarmatur;3;pc-7.0
EAB616c002;EAB880h002;Außenwandventil;3;pc-7.0
EAC379c002;EAB880h002;Brause für Gartenschlauch;3;pc-7.0
EAB882c003;EAB880h002;Brause für Gießkanne;3;pc-7.0
EAE041c001;EAB880h002;Fasspumpe;3;pc-7.0
EAB618c014;EAB880h002;Frostwächter;3;pc-7.0
EAE042c001;EAB880h002;Gartenpumpe;3;pc-7.0
EAB623c002;EAB880h002;Gewindeübergangsstück (Gartenbewässerung);3;pc-7.0
EAB881c005;EAB880h002;Gießkanne;3;pc-7.0
EAC407c002;EAB880h002;Gießstab;3;pc-7.0
EAC534c007;EAB880h002;Grundausstattung-Sortiment (Gartenbewässerung);3;pc-7.0
EAB726c002;EAB880h002;Hahnanschluss (Gartenbewässerung);3;pc-7.0
EAE043c001;EAB880h002;Klarwasser-Tauchpumpe;3;pc-7.0
EAC296c002;EAB880h002;Pumpenständer;3;pc-7.0
EAB658c002;EAB880h002;Rammfilter;3;pc-7.0
EAC295c002;EAB880h002;Randflanschpumpe;3;pc-7.0
EAC163c011;EAB880h002;Schnellschlauchstück;3;pc-7.0
EAE044c001;EAB880h002;Schmutzwasser-Tauchpumpe;3;pc-7.0
EAC272c002;EAB880h002;Teichpumpe;3;pc-7.0
EAA985c002;EAB880h002;Wandbrunnen;3;pc-7.0
EAC135c007;EAB880h002;Wasserstop;3;pc-7.0
EAA954h003;EAB875h002;Draht;2;pc-7.0
EAC417c009;EAA954h003;Bindedraht;3;pc-7.0
EAA955c009;EAA954h003;Blumendraht;3;pc-7.0
EAC418c003;EAA954h003;Drahtspanner;3;pc-7.0
EAA784c014;EAA954h003;Eisendraht;3;pc-7.0
EAC416c010;EAA954h003;Spanndraht;3;pc-7.0
EAC434c009;EAA954h003;Stacheldraht;3;pc-7.0
EAE005h001;EAB875h002;Gartenpflege;2;pc-7.0
EAE045c001;EAE005h001;Rückenspritze;3;pc-7.0
EAC805h001;EAB875h002;Gartenpflege (motorisch);2;pc-7.0
EAF082c001;EAC805h001;Antriebseinheit (Gartenpflege);3;pc-7.0
EAD088c001;EAC805h001;Bodenkrümler;3;pc-7.0
EAB081c002;EAC805h001;Gartenhäcksler (elektrisch);3;pc-7.0
EAC806h001;EAC805h001;Gartenscheren;3;pc-7.0
EAC807c001;EAC806h001;Gartenschere (Akku);4;pc-7.0
EAC808c001;EAC806h001;Gartenschere (elektrisch);4;pc-7.0
EAC987h001;EAC805h001;Heckenscheren;3;pc-7.0
AAC258c002;EAC987h001;Heckenschere (Akku);4;pc-7.0
AAC313c002;EAC987h001;Heckenschere (elektrisch);4;pc-7.0
EAB328c032;EAC805h001;Holzspalter (Hydraulik);3;pc-7.0
EAB101c017;EAC805h001;Laubsauger (elektrisch);3;pc-7.0
EAC812h001;EAC805h001;Rasen mähen;3;pc-7.0
EAC815c001;EAC812h001;Rasenmäher (Akku);4;pc-7.0
EAC816c001;EAC812h001;Rasenmäher (elektrisch);4;pc-7.0
EAD290c001;EAC812h001;Rasenmäher (Verbrennungsmotor);4;pc-7.0
EAC817h001;EAC805h001;Rasen schneiden;3;pc-7.0
EAC818c001;EAC817h001;Grasschere (Akku);4;pc-7.0
EAC819c001;EAC817h001;Grasschere (elektrisch);4;pc-7.0
EAC820h001;EAC805h001;Rasen trimmen;3;pc-7.0
EAC821c001;EAC820h001;Rasentrimmer (Akku);4;pc-7.0
EAC822c001;EAC820h001;Rasentrimmer (elektrisch);4;pc-7.0
EAC823h001;EAC805h001;Rasen vertikutieren/lüften;3;pc-7.0
EAC824c001;EAC823h001;Rasenvertikutierer/-lüfter (Akku);4;pc-7.0
EAC825c001;EAC823h001;Rasenvertikutierer/-lüfter (elektrisch);4;pc-7.0
EAC826h001;EAC805h001;Transportgeräte Garten;3;pc-7.0
EAC827c001;EAC826h001;Gartenwagen;4;pc-7.0
EAB878h002;EAB875h002;Gartentor;2;pc-7.0
EAB879c008;EAB878h002;Gartentor/-tür;3;pc-7.0
EAB876h002;EAB875h002;Zaun/Zaungeflecht;2;pc-7.0
EAA956c009;EAB876h002;Drahtgeflecht;3;pc-7.0
EAA780c019;EAB876h002;Einschlagbodenhülse;3;pc-7.0
EAB877c013;EAB876h002;Flechtzaunbeschlag;3;pc-7.0
EAB883c004;EAB876h002;Gitterzaun;3;pc-7.0
EAB932c008;EAB876h002;Knotengeflecht;3;pc-7.0
EAB235c011;EAB876h002;Pfostenkappe;3;pc-7.0
EAC476c008;EAB876h002;Sechseckgeflecht;3;pc-7.0
EAC421c008;EAB876h002;Strebe für Zaunpfahl;3;pc-7.0
EAC002c013;EAB876h002;Viereckgeflecht;3;pc-7.0
EAB978c006;EAB876h002;Zaunpfahl;3;pc-7.0
EAC828h001;EAB875h002;Zubehör Gartenpflege (motorisch);2;pc-7.0
EAC829c001;EAC828h001;Zubehör für Gartenhäcksler;3;pc-7.0
EAC830c001;EAC828h001;Zubehör für Grasschere;3;pc-7.0
EAC831c001;EAC828h001;Zubehör für Heckenschere;3;pc-7.0
EAC833c001;EAC828h001;Zubehör für Rasenmäher;3;pc-7.0
EAC834c001;EAC828h001;Zubehör für Rasentrimmer;3;pc-7.0
EAC835c001;EAC828h001;Zubehör für Rasenvertikutierer/-lüfter;3;pc-7.0
EAB011h002;;Labormaterial, Labortechnik;1;pc-7.0
EAC495h003;EAB011h002;Laborausstattung;2;pc-7.0
EAC514c005;EAC495h003;Mikroskop;3;pc-7.0
EAE046c001;EAC495h003;Oberflächenmessgerät;3;pc-7.0
EAC496c005;EAC495h003;Vergrößerungsleuchte;3;pc-7.0
EAE047c001;EAC495h003;Video-Mikroskop;3;pc-7.0
EAE048c001;EAC495h003;Zubehör für Mikroskop;3;pc-7.0
EAB012h002;EAB011h002;Verbrauchsmaterial;2;pc-7.0
EAB013c012;EAB012h002;Abwiegeschaufel;3;pc-7.0
EAB677c026;EAB012h002;Messbecher;3;pc-7.0
EAA743c017;EAB012h002;Trichter;3;pc-7.0
EAB758c004;EAB012h002;Zerstäuber;3;pc-7.0
AAB008h002;;Lager- und Betriebseinrichtung;1;pc-7.0
EAB305h003;AAB008h002;Ablagesystem;2;pc-7.0
EAE049c001;EAB305h003;Anschlagmittelständer;3;pc-7.0
EAB002c030;EAB305h003;Sortierablage;3;pc-7.0
EAB003c009;EAB305h003;Stehsammler;3;pc-7.0
AAC078h002;AAB008h002;Außenanlage;2;pc-7.0
EAB431h002;AAC078h002;Briefkasten/Briefkastenanlage;3;pc-7.0
EAB432c002;EAB431h002;Namensschild für Briefkasten;4;pc-7.0
EAB442h002;AAC078h002;Fahnenmasten und Zubehör;3;pc-7.0
EAB445c002;EAB442h002;Fahnenhissrolle;4;pc-7.0
EAB444c003;EAB442h002;Fahnenkastenrolle;4;pc-7.0
EAB443c002;EAB442h002;Fahnenspanner;4;pc-7.0
AAC079c002;AAC078h002;Fahrradständer;3;pc-7.0
AAC080c002;AAC078h002;Fahrradüberdachung;3;pc-7.0
EAB518c002;AAC078h002;Gitterrost;3;pc-7.0
EAB517c002;AAC078h002;Gitterrostzarge;3;pc-7.0
EAB900c049;AAC078h002;Hausnummer;3;pc-7.0
EAB898c002;AAC078h002;Klingelplatte;3;pc-7.0
EAD178c001;AAC078h002;Türsprechanlage;3;pc-7.0
AAA473h002;AAB008h002;Betriebseinrichtung (sonstiges);2;pc-7.0
EAC219c008;AAA473h002;Baustellentür;3;pc-7.0
EAA976c014;AAA473h002;Beistellwagen;3;pc-7.0
AAA506h003;AAA473h002;Container (Lager);3;pc-7.0
AAA353c002;AAA506h003;Materialcontainer;4;pc-7.0
EAA827c027;AAA473h002;Eimer;3;pc-7.0
EAF044c001;AAA473h002;Eiswürfelbereiter;3;pc-7.0
EAC354c005;AAA473h002;Fliegengitter;3;pc-7.0
EAA876c006;AAA473h002;Flipchart;3;pc-7.0
EAA878c002;AAA473h002;Flipchartblock;3;pc-7.0
EAA890c003;AAA473h002;Fußabtritt;3;pc-7.0
EAA889c045;AAA473h002;Fußmatte;3;pc-7.0
EAD122c001;AAA473h002;Garderobe;3;pc-7.0
EAA904c009;AAA473h002;Geldkassette;3;pc-7.0
EAD124c001;AAA473h002;Geldzähleinsatz für Geldkassette;3;pc-7.0
EAF047c001;AAA473h002;Getränkebereiter;3;pc-7.0
AAA284h002;AAA473h002;Gummimatte;3;pc-7.0
EAC411c013;AAA284h002;Antirutschmatte;4;pc-7.0
AAA857c002;AAA284h002;Arbeitsplatzmatte;4;pc-7.0
AAA858c003;AAA284h002;Breitriefenmatte;4;pc-7.0
AAA307c003;AAA284h002;Feinriefenmatte;4;pc-7.0
AAA860c003;AAA284h002;Gumminoppenbelag;4;pc-7.0
AAA320c003;AAA284h002;Hammerschlagmatte;4;pc-7.0
AAA327c003;AAA284h002;Isoliermatte;4;pc-7.0
AAA340c003;AAA284h002;Klotzmatte;4;pc-7.0
AAA351c003;AAA284h002;Leistenmatte;4;pc-7.0
AAA361c003;AAA284h002;Pyramidenmatte;4;pc-7.0
AAA364c002;AAA284h002;Rampenprofilmatte;4;pc-7.0
AAA370c003;AAA284h002;Ringmatte;4;pc-7.0
AAA406c003;AAA284h002;Steckmatte;4;pc-7.0
AAA410c003;AAA284h002;Türmatte;4;pc-7.0
AAA859c002;AAA284h002;Wabenmatte;4;pc-7.0
EAB523c020;AAA473h002;Gummiplatte;3;pc-7.0
AAA611h002;AAA473h002;Gummiprofil;3;pc-7.0
AAA306c002;AAA611h002;Fassungsprofil;4;pc-7.0
AAA337c002;AAA611h002;Kantenprofil;4;pc-7.0
AAA338c002;AAA611h002;Kantenschutzprofil;4;pc-7.0
AAA318c002;AAA611h002;Klemmprofil;4;pc-7.0
AAA355c003;AAA611h002;Quadratprofil;4;pc-7.0
AAA362c002;AAA611h002;Rammpuffer;4;pc-7.0
AAA363c003;AAA611h002;Rammschutzprofil;4;pc-7.0
AAA356c004;AAA611h002;Rechteckprofil;4;pc-7.0
AAA357c004;AAA611h002;Rundschnur;4;pc-7.0
EAB528c002;AAA473h002;Handlauf;3;pc-7.0
EAB327c004;AAA473h002;Isolierflasche;3;pc-7.0
EAC351c007;AAA473h002;Klebehaken;3;pc-7.0
EAF020c001;AAA473h002;Kleiderständer;3;pc-7.0
EAF138c001;AAA473h002;Ladeschale für schnurloses Telefon;3;pc-7.0
AAB987h002;AAA473h002;Lagertrennwandsystem;3;pc-7.0
AAB988c002;AAB987h002;Lagertrennwandelement;4;pc-7.0
AAB990c002;AAB987h002;Lagertrennwandpfosten;4;pc-7.0
AAB989c002;AAB987h002;Lagertrennwandtür;4;pc-7.0
AAA349c003;AAA473h002;Lebensmittelplatte;3;pc-7.0
EAC089c004;AAA473h002;Leimspender;3;pc-7.0
EAF045c001;AAA473h002;Milchaufschäumgerät;3;pc-7.0
EAF137c001;AAA473h002;Mobilteil für schnurloses Telefon;3;pc-7.0
EAF139c001;AAA473h002;Mobiltelefon;3;pc-7.0
AAA354c002;AAA473h002;Moosgummiplatte;3;pc-7.0
EAB334c002;AAA473h002;Obergurt-Krümmerleiste;3;pc-7.0
EAC216c011;AAA473h002;Putzwollkasten;3;pc-7.0
EAF023c001;AAA473h002;Rollbrett;3;pc-7.0
EAD358c002;AAA473h002;Rundfunkempfangsgerät;3;pc-7.0
AAB027h002;AAA473h002;Schild;3;pc-7.0
